review_id,order_id,review_score,review_comment_title,review_creation_date
REV000867,ORD0001903,5,Poor quality,2023-02-24 17:20:10
REV000868,ORD0002268,5,,2024-11-07 17:50:30
REV000869,ORD0000425,5,Poor quality,2023-11-12 06:25:58
REV000870,ORD0001021,4,Exactly what I needed,2024-05-13 14:32:54
REV000871,ORD0000125,5,,2023-11-11 02:05:57
REV000872,ORD0000446,5,,2024-11-18 18:28:58
REV000873,ORD0000678,4,Poor quality,2024-05-23 16:50:50
REV000874,ORD0000041,3,,2023-08-18 07:14:53
REV000875,ORD0002044,5,Poor quality,2023-06-22 18:45:16
REV000876,ORD0000915,5,,2024-06-25 18:43:49
REV000877,ORD0000092,5,Poor quality,2023-07-15 15:17:29
REV000878,ORD0002249,5,Exactly what I needed,2023-04-25 04:01:08
REV000879,ORD0001538,5,Not as expected,2023-03-04 02:50:28
REV000880,ORD0000820,5,Late delivery,2024-07-21 03:53:00
REV000881,ORD0001183,5,,2024-07-09 03:32:54
REV000882,ORD0002051,4,Not as expected,2023-03-16 22:11:53
REV000883,ORD0002663,5,Poor quality,2024-01-16 00:44:24
REV000884,ORD0002206,4,Late delivery,2023-08-07 23:57:31
REV000885,ORD0000086,5,,2024-08-04 16:01:28
REV000886,ORD0002225,3,Late delivery,2024-01-21 13:27:55
REV000887,ORD0000083,5,,2024-05-27 08:42:10
REV000888,ORD0002209,3,,2023-08-07 14:41:47
REV000889,ORD0001894,3,Not as expected,2024-02-03 19:17:21
REV000890,ORD0000684,3,Would buy again,2024-06-06 13:04:18
REV000891,ORD0002908,4,Great product,2023-02-17 02:53:26
REV000892,ORD0001795,2,Great product,2024-11-28 05:44:00
REV000893,ORD0001870,5,,2024-11-30 01:07:41
REV000894,ORD0000706,1,Fast delivery,2023-03-16 00:47:57
REV000895,ORD0001775,5,Fast delivery,2024-11-26 22:17:01
REV000896,ORD0000341,4,Exactly what I needed,2023-11-10 08:35:15
REV000897,ORD0001303,5,Poor quality,2023-02-15 21:15:45
REV000898,ORD0002959,3,,2023-06-26 22:30:49
REV000899,ORD0002260,5,Would buy again,2024-03-31 11:20:57
REV000900,ORD0002764,5,Fast delivery,2024-09-09 07:56:43
REV000901,ORD0002989,4,Exactly what I needed,2023-02-06 06:26:04
REV000902,ORD0000664,5,Poor quality,2024-09-13 03:23:50
REV000903,ORD0002567,5,Not as expected,2023-07-01 01:48:12
REV000904,ORD0002981,3,Poor quality,2024-10-11 04:25:20
REV000905,ORD0001435,5,Great product,2023-11-15 15:14:29
REV000906,ORD0001466,5,,2023-07-22 22:27:21
REV000907,ORD0000600,5,Great product,2024-08-05 13:20:21
REV000908,ORD0002579,4,Would buy again,2023-10-27 02:11:00
REV000909,ORD0000797,4,Poor quality,2023-10-12 07:53:42
REV000910,ORD0001221,3,Poor quality,2023-01-01 23:26:38
REV000911,ORD0000626,4,Exactly what I needed,2024-10-04 20:05:48
REV000912,ORD0002808,5,Great product,2024-06-28 00:38:44
REV000913,ORD0002635,5,Poor quality,2024-11-04 06:20:44
REV000914,ORD0002464,5,Great product,2023-06-08 22:52:13
REV000915,ORD0002141,5,Exactly what I needed,2023-04-27 02:53:54
REV000916,ORD0001559,3,Would buy again,2024-06-28 18:01:58
REV000917,ORD0002919,5,,2024-05-28 22:36:32
REV000918,ORD0000864,5,Exactly what I needed,2023-06-24 10:47:51
REV000919,ORD0002838,3,Late delivery,2023-09-21 12:11:11
REV000920,ORD0000699,1,Exactly what I needed,2024-06-29 17:23:08
REV000921,ORD0002263,5,Late delivery,2024-06-27 15:53:30
REV000922,ORD0000337,5,Would buy again,2023-10-08 03:39:28
REV000923,ORD0002404,4,Great product,2023-06-16 06:28:10
REV000924,ORD0000431,5,Late delivery,2024-10-23 04:42:55
REV000925,ORD0002551,4,Would buy again,2023-07-10 09:37:49
REV000926,ORD0002420,3,Would buy again,2024-01-07 06:55:15
REV000927,ORD0000008,4,Exactly what I needed,2023-12-30 20:56:23
REV000928,ORD0002087,5,Would buy again,2023-11-22 10:17:12
REV000929,ORD0001271,4,Poor quality,2023-05-01 04:57:47
REV000930,ORD0001406,4,Poor quality,2023-04-30 18:18:07
REV000931,ORD0001300,5,Late delivery,2023-02-12 12:59:27
REV000932,ORD0002195,4,Poor quality,2023-05-15 02:26:16
REV000933,ORD0002709,2,Late delivery,2023-04-02 14:47:36
REV000934,ORD0001601,5,Fast delivery,2023-04-04 10:25:30
REV000935,ORD0001827,5,,2024-07-12 11:05:56
REV000936,ORD0000211,1,Poor quality,2024-01-04 00:42:50
REV000937,ORD0000164,5,Would buy again,2023-01-20 23:20:26
REV000938,ORD0001605,5,,2023-08-08 00:08:56
REV000939,ORD0000846,4,,2024-12-28 08:17:08
REV000940,ORD0001433,3,Not as expected,2024-05-19 14:16:58
REV000941,ORD0002652,5,Exactly what I needed,2024-04-01 18:35:38
REV000942,ORD0002926,1,,2024-03-03 06:06:39
REV000943,ORD0002828,3,Late delivery,2024-04-16 19:57:41
REV000944,ORD0000177,5,,2024-06-17 17:30:40
REV000945,ORD0001414,5,Late delivery,2023-08-12 00:36:52
REV000946,ORD0001249,3,,2023-07-16 06:21:42
REV000947,ORD0000382,5,,2023-09-03 02:30:59
REV000948,ORD0000980,5,,2024-09-19 03:27:05
REV000949,ORD0002810,5,,2024-01-31 15:31:20
REV000950,ORD0002850,5,Fast delivery,2023-10-12 01:19:43
REV000951,ORD0000728,3,,2023-03-10 21:50:00
REV000952,ORD0000395,4,,2024-02-29 12:44:07
REV000953,ORD0000362,4,,2023-03-01 13:04:26
REV000954,ORD0000898,2,Late delivery,2024-11-12 13:34:31
REV000955,ORD0002171,5,,2023-07-21 20:23:52
REV000956,ORD0000818,5,,2023-09-22 21:10:24
REV000957,ORD0001899,5,Not as expected,2023-10-25 09:27:21
REV000958,ORD0002454,3,,2024-04-21 09:47:13
REV000959,ORD0000474,4,Late delivery,2024-08-01 09:31:32
REV000960,ORD0002892,4,Would buy again,2023-09-30 15:57:13
REV000961,ORD0002213,2,Exactly what I needed,2023-02-16 08:00:39
REV000962,ORD0002896,4,Fast delivery,2024-03-03 23:12:31
REV000963,ORD0001270,5,Late delivery,2023-04-27 07:19:59
REV000964,ORD0002109,4,Would buy again,2023-07-07 03:20:49
REV000965,ORD0001895,5,Late delivery,2024-09-14 11:24:26
REV000966,ORD0001653,4,Great product,2023-05-07 10:18:55
REV000967,ORD0001316,5,Exactly what I needed,2023-11-15 03:21:02
REV000968,ORD0002993,3,Exactly what I needed,2024-09-22 10:53:30
REV000969,ORD0002253,4,Exactly what I needed,2023-10-16 06:51:42
REV000970,ORD0002514,5,Not as expected,2024-09-19 05:32:40
REV000971,ORD0000123,5,Would buy again,2023-09-05 01:51:06
REV000972,ORD0001604,5,Would buy again,2024-02-05 07:20:46
REV000973,ORD0000840,4,,2023-04-28 19:39:53
REV000974,ORD0002879,2,Would buy again,2023-12-08 22:37:08
REV000975,ORD0000542,1,Would buy again,2024-05-11 01:25:31
REV000976,ORD0000152,4,Late delivery,2024-11-30 07:41:04
REV000977,ORD0001557,3,Would buy again,2023-11-09 23:06:25
REV000978,ORD0001401,4,Poor quality,2023-01-03 15:19:22
REV000979,ORD0000156,5,Would buy again,2023-08-03 04:45:15
REV000980,ORD0001648,5,Exactly what I needed,2023-06-21 02:34:05
REV000981,ORD0001776,5,Exactly what I needed,2023-08-06 23:02:42
REV000982,ORD0002453,5,,2023-08-26 10:44:44
REV000983,ORD0000069,5,,2024-03-25 09:14:08
REV000984,ORD0002242,1,,2024-01-28 08:16:01
REV000985,ORD0002077,5,Late delivery,2024-02-25 03:39:37
REV000986,ORD0001288,5,Poor quality,2024-02-03 20:29:13
REV000987,ORD0002166,5,Exactly what I needed,2024-10-14 11:30:41
REV000988,ORD0001765,5,Late delivery,2024-03-27 04:46:47
REV000989,ORD0002472,4,Would buy again,2023-12-06 19:50:54
REV000990,ORD0002320,5,Late delivery,2024-08-01 17:08:40
REV000991,ORD0001879,5,Fast delivery,2024-11-23 17:07:40
REV000992,ORD0000129,5,Exactly what I needed,2024-03-08 09:09:50
REV000993,ORD0000345,1,Poor quality,2024-07-11 00:42:14
REV000994,ORD0000296,4,Not as expected,2024-09-15 20:02:44
REV000995,ORD0001779,5,,2023-11-23 20:26:28
REV000996,ORD0000217,3,Late delivery,2024-09-01 13:01:11
REV000997,ORD0001548,4,,2024-09-24 06:44:11
REV000998,ORD0000280,5,,2023-02-11 07:18:52
REV000999,ORD0000727,5,Poor quality,2024-07-06 03:45:19
REV001000,ORD0001104,5,Late delivery,2024-09-13 02:52:37
REV001001,ORD0002164,4,Late delivery,2023-03-22 20:40:21
REV001002,ORD0002027,4,Fast delivery,2023-02-17 04:14:16
REV001003,ORD0000630,5,Great product,2023-05-10 06:37:15
REV001004,ORD0001609,4,Not as expected,2024-04-24 18:04:35
REV001005,ORD0001633,4,Great product,2023-05-06 01:42:04
REV001006,ORD0001005,1,Not as expected,2024-09-10 12:13:14
REV001007,ORD0002620,5,Exactly what I needed,2023-09-03 16:20:29
REV001008,ORD0000312,1,Late delivery,2023-04-16 04:37:07
REV001009,ORD0000484,4,Exactly what I needed,2024-10-20 13:33:39
REV001010,ORD0001072,5,Great product,2024-09-11 19:23:14
REV001011,ORD0000943,1,Great product,2023-06-27 01:55:00
REV001012,ORD0001663,4,Fast delivery,2023-08-24 12:51:46
REV001013,ORD0000637,4,Exactly what I needed,2023-04-27 17:59:29
REV001014,ORD0002364,5,Poor quality,2023-02-11 10:18:02
REV001015,ORD0001768,4,Late delivery,2024-06-16 11:45:32
REV001016,ORD0002546,5,Great product,2023-09-05 14:17:45
REV001017,ORD0002283,5,Great product,2024-03-12 02:48:40
REV001018,ORD0001037,3,Poor quality,2024-12-22 08:29:44
REV001019,ORD0001169,2,Late delivery,2023-12-28 10:35:23
REV001020,ORD0001843,5,Fast delivery,2024-06-13 11:30:11
REV001021,ORD0001422,5,Late delivery,2023-06-05 18:13:16
REV001022,ORD0001814,5,Would buy again,2024-12-22 14:59:30
REV001023,ORD0000465,4,Late delivery,2023-07-16 16:26:30
REV001024,ORD0001560,5,Fast delivery,2023-10-31 19:03:06
REV001025,ORD0002909,1,,2023-03-31 05:37:35
REV001026,ORD0000837,5,,2024-09-19 20:01:28
REV001027,ORD0002505,4,,2024-06-29 20:57:30
REV001028,ORD0002962,1,Not as expected,2024-10-01 05:31:59
REV001029,ORD0001036,5,Not as expected,2024-03-20 14:20:14
REV001030,ORD0000031,1,Great product,2024-10-13 15:33:24
REV001031,ORD0001439,5,Exactly what I needed,2023-12-22 04:05:17
REV001032,ORD0002548,5,Exactly what I needed,2024-03-26 23:44:04
REV001033,ORD0002825,5,Great product,2023-10-03 17:38:43
REV001034,ORD0000688,2,Would buy again,2024-02-09 03:00:19
REV001035,ORD0002474,4,,2024-01-30 00:02:57
REV001036,ORD0001152,3,Would buy again,2024-01-29 11:12:52
REV001037,ORD0002911,5,Not as expected,2024-11-21 01:49:08
REV001038,ORD0000444,3,Great product,2024-08-09 08:28:03
REV001039,ORD0000765,5,Fast delivery,2023-12-29 21:53:37
REV001040,ORD0002108,3,,2024-12-04 08:59:29
REV001041,ORD0001885,3,Not as expected,2023-08-03 17:35:09
REV001042,ORD0001501,3,,2024-03-15 20:15:41
REV001043,ORD0000956,4,Late delivery,2023-09-29 19:58:34
REV001044,ORD0002755,5,Poor quality,2024-11-07 03:52:00
REV001045,ORD0001350,3,Fast delivery,2024-02-22 18:22:43
REV001046,ORD0001150,4,Would buy again,2023-10-19 02:44:41
REV001047,ORD0001596,3,,2023-07-25 18:14:22
REV001048,ORD0002669,5,,2023-10-31 22:40:27
REV001049,ORD0002792,4,,2023-04-01 15:33:23
REV001050,ORD0000962,5,Great product,2023-05-15 22:08:50
REV001051,ORD0001426,3,Poor quality,2024-10-20 01:31:49
REV001052,ORD0000547,5,Late delivery,2024-03-11 08:05:18
REV001053,ORD0000371,3,,2024-02-16 22:50:41
REV001054,ORD0002033,5,Great product,2024-03-01 00:19:41
REV001055,ORD0002974,5,,2023-01-20 08:26:26
REV001056,ORD0002003,4,Exactly what I needed,2024-01-17 14:50:39
REV001057,ORD0000623,3,Great product,2023-09-24 10:21:42
REV001058,ORD0001612,5,Fast delivery,2024-04-06 00:25:48
REV001059,ORD0002161,2,,2023-12-27 04:05:40
REV001060,ORD0000648,4,Great product,2024-02-23 19:22:50
REV001061,ORD0001536,4,Fast delivery,2024-01-22 08:28:25
REV001062,ORD0002857,4,Late delivery,2024-04-03 10:30:31
REV001063,ORD0002847,5,,2023-07-15 16:19:55
REV001064,ORD0001162,5,Poor quality,2023-04-07 09:21:28
REV001065,ORD0001237,3,Exactly what I needed,2024-05-06 04:13:47
REV001066,ORD0000767,1,,2024-07-31 07:08:17
REV001067,ORD0002348,5,Great product,2024-05-21 17:35:55
REV001068,ORD0002142,4,Late delivery,2023-11-20 02:34:34
REV001069,ORD0000250,5,Would buy again,2024-01-19 10:01:21
REV001070,ORD0002419,1,Not as expected,2023-03-23 21:48:29
REV001071,ORD0002002,5,Poor quality,2023-09-11 13:11:17
REV001072,ORD0000544,4,Fast delivery,2023-06-27 09:00:03
REV001073,ORD0002978,2,Late delivery,2024-11-09 14:48:00
REV001074,ORD0001635,5,Fast delivery,2024-06-18 00:43:21
REV001075,ORD0000009,5,Late delivery,2023-07-08 11:04:37
REV001076,ORD0000702,5,Late delivery,2024-06-13 21:34:39
REV001077,ORD0001272,5,Great product,2024-06-09 07:41:59
REV001078,ORD0001098,5,,2023-09-06 02:01:41
REV001079,ORD0001215,5,,2023-11-03 08:39:24
REV001080,ORD0001159,1,,2024-08-31 02:36:21
REV001081,ORD0000335,5,Poor quality,2024-02-26 12:16:46
REV001082,ORD0000828,5,Fast delivery,2023-08-08 23:38:31
REV001083,ORD0000244,1,,2024-07-07 22:08:36
REV001084,ORD0002039,5,Fast delivery,2024-11-06 03:37:50
REV001085,ORD0000049,4,Fast delivery,2024-06-20 08:17:56
REV001086,ORD0002066,5,Exactly what I needed,2024-01-31 03:44:28
REV001087,ORD0002140,4,Would buy again,2023-03-09 21:11:29
REV001088,ORD0001699,4,Late delivery,2024-07-02 16:58:35
REV001089,ORD0002769,2,Exactly what I needed,2023-02-05 23:12:11
REV001090,ORD0001492,5,Poor quality,2024-10-30 18:06:06
REV001091,ORD0001958,5,Not as expected,2024-04-01 01:51:22
REV001092,ORD0002529,5,,2023-06-22 07:07:41
REV001093,ORD0002009,1,,2023-08-16 05:24:59
REV001094,ORD0002942,4,Would buy again,2023-04-14 02:15:48
REV001095,ORD0002312,4,Poor quality,2023-08-21 10:14:42
REV001096,ORD0001370,5,Not as expected,2023-03-04 21:52:30
REV001097,ORD0001434,5,Would buy again,2023-01-13 21:45:26
REV001098,ORD0002202,5,Exactly what I needed,2023-09-02 19:34:10
REV001099,ORD0001666,4,Exactly what I needed,2024-07-01 05:28:37
REV001100,ORD0000223,5,Would buy again,2023-11-13 14:29:54
REV001101,ORD0001968,5,Fast delivery,2023-08-03 09:20:48
REV001102,ORD0001665,1,Poor quality,2024-02-06 13:56:27
REV001103,ORD0000585,5,Would buy again,2024-04-11 00:26:04
REV001104,ORD0001172,5,,2023-12-03 10:39:32
REV001105,ORD0002656,5,Exactly what I needed,2023-11-23 09:48:30
REV001106,ORD0001927,5,Exactly what I needed,2024-02-09 14:28:39
REV001107,ORD0000408,5,Great product,2024-06-29 02:28:19
REV001108,ORD0000604,5,Would buy again,2024-12-05 23:07:30
REV001109,ORD0002150,5,Fast delivery,2024-02-27 11:32:22
REV001110,ORD0000711,5,Exactly what I needed,2024-02-04 07:50:19
REV001111,ORD0002402,4,Poor quality,2023-04-21 10:56:25
REV001112,ORD0000162,4,Fast delivery,2024-05-21 16:26:56
REV001113,ORD0002323,5,Fast delivery,2023-09-01 09:02:02
REV001114,ORD0001668,5,Would buy again,2024-05-15 20:16:35
REV001115,ORD0001580,4,Not as expected,2024-08-14 08:47:19
REV001116,ORD0001578,4,Great product,2023-10-20 04:51:23
REV001117,ORD0001871,5,Exactly what I needed,2024-08-07 05:26:03
REV001118,ORD0002270,5,Great product,2024-08-13 03:05:21
REV001119,ORD0001024,5,Late delivery,2024-01-04 02:25:42
REV001120,ORD0000206,5,,2024-06-25 17:00:30
REV001121,ORD0001702,5,Not as expected,2024-03-21 01:09:05
REV001122,ORD0001235,5,Fast delivery,2023-01-28 07:06:42
REV001123,ORD0002530,5,Not as expected,2023-02-21 23:17:32
REV001124,ORD0001753,5,Late delivery,2024-06-17 03:26:45
REV001125,ORD0001387,5,Fast delivery,2024-10-05 20:09:16
REV001126,ORD0002737,5,Great product,2024-07-25 06:23:40
REV001127,ORD0001354,4,Late delivery,2023-08-07 02:11:00
REV001128,ORD0000759,3,Great product,2024-05-21 06:39:03
REV001129,ORD0000930,5,Poor quality,2024-03-28 01:18:29
REV001130,ORD0001646,5,,2023-01-08 11:13:55
REV001131,ORD0000644,5,,2024-08-01 14:23:58
REV001132,ORD0001657,5,Great product,2023-08-21 06:06:15
REV001133,ORD0002526,5,Fast delivery,2023-03-15 05:48:52
REV001134,ORD0002030,1,Would buy again,2023-11-17 14:01:12
REV001135,ORD0001424,2,Fast delivery,2023-03-19 23:21:05
REV001136,ORD0000742,5,,2024-06-23 02:37:54
REV001137,ORD0000344,4,Fast delivery,2023-10-10 02:04:06
REV001138,ORD0000450,5,,2024-06-05 13:34:32
REV001139,ORD0002477,2,,2024-02-24 23:00:23
REV001140,ORD0000758,4,Exactly what I needed,2023-07-31 09:40:54
REV001141,ORD0001542,4,Would buy again,2023-03-18 11:19:48
REV001142,ORD0001049,5,Not as expected,2024-10-28 00:50:25
REV001143,ORD0001232,3,,2023-11-12 21:41:42
REV001144,ORD0001956,5,Would buy again,2024-06-27 20:10:38
REV001145,ORD0000257,5,Great product,2024-03-28 01:52:11
REV001146,ORD0001193,5,,2023-01-30 21:12:26
REV001147,ORD0001655,3,Exactly what I needed,2023-06-14 05:29:41
REV001148,ORD0000646,1,,2023-08-24 09:43:43
REV001149,ORD0000747,4,Late delivery,2023-06-15 20:25:38
REV001150,ORD0002651,5,Exactly what I needed,2023-04-04 08:51:49
REV001151,ORD0000717,4,Poor quality,2023-10-29 16:13:04
REV001152,ORD0002688,5,Fast delivery,2024-07-14 15:31:11
REV001153,ORD0002584,5,Great product,2023-06-07 03:47:33
REV001154,ORD0000301,4,Great product,2023-04-06 20:46:13
REV001155,ORD0000574,5,,2024-05-18 10:02:38
REV001156,ORD0000140,5,Fast delivery,2023-12-22 19:45:36
REV001157,ORD0000203,1,Not as expected,2024-01-17 06:59:55
REV001158,ORD0002916,4,Fast delivery,2024-12-13 11:10:12
REV001159,ORD0001063,5,Exactly what I needed,2023-01-08 04:40:37
REV001160,ORD0000996,3,Late delivery,2023-07-03 11:07:19
REV001161,ORD0002096,5,Would buy again,2024-08-20 13:58:42
REV001162,ORD0002285,4,,2023-12-23 22:38:58
REV001163,ORD0000179,5,Would buy again,2023-09-22 19:51:09
REV001164,ORD0002097,3,Not as expected,2023-01-26 14:50:18
REV001165,ORD0000625,2,Late delivery,2023-04-16 20:24:27
REV001166,ORD0000021,5,Not as expected,2023-11-26 04:29:58
REV001167,ORD0002807,5,Late delivery,2024-01-09 08:51:36
REV001168,ORD0001703,5,,2023-05-31 19:02:36
REV001169,ORD0001253,3,Poor quality,2024-02-26 17:08:25
REV001170,ORD0002781,4,Fast delivery,2024-10-16 11:20:55
REV001171,ORD0000347,4,,2023-05-31 03:52:58
REV001172,ORD0000353,5,Great product,2024-08-24 10:07:30
REV001173,ORD0002988,5,Not as expected,2024-10-21 02:32:53
REV001174,ORD0001402,4,Exactly what I needed,2023-12-15 04:02:42
REV001175,ORD0001377,4,Great product,2023-01-10 10:30:38
REV001176,ORD0000399,4,,2023-03-14 02:19:01
REV001177,ORD0000592,4,Late delivery,2023-01-21 07:27:35
REV001178,ORD0000838,3,Late delivery,2023-03-13 02:10:35
REV001179,ORD0000816,5,Exactly what I needed,2023-07-22 12:50:20
REV001180,ORD0000343,3,,2023-08-28 10:41:47
REV001181,ORD0002394,5,Would buy again,2023-11-22 23:59:34
REV001182,ORD0002473,5,Late delivery,2024-12-27 06:27:56
REV001183,ORD0000326,5,,2024-10-31 05:34:41
REV001184,ORD0000750,4,Exactly what I needed,2024-01-10 21:20:21
REV001185,ORD0002336,1,Fast delivery,2024-10-27 23:11:42
REV001186,ORD0000603,5,Late delivery,2023-05-22 17:50:45
REV001187,ORD0001133,5,,2024-03-30 02:18:47
REV001188,ORD0000458,5,Late delivery,2024-02-14 09:58:29
REV001189,ORD0002710,5,Fast delivery,2024-10-26 03:51:35
REV001190,ORD0000562,2,Would buy again,2023-01-25 06:00:54
REV001191,ORD0001627,4,Fast delivery,2024-02-01 08:57:26
REV001192,ORD0001882,3,Late delivery,2023-01-07 03:29:50
REV001193,ORD0002093,5,Would buy again,2023-05-14 04:34:37
REV001194,ORD0002747,3,Poor quality,2024-04-05 21:02:41
REV001195,ORD0002229,2,,2024-11-12 22:41:31
REV001196,ORD0001939,4,,2024-07-03 08:25:42
REV001197,ORD0002106,4,Great product,2023-04-18 02:17:36
REV001198,ORD0002340,5,Exactly what I needed,2024-12-10 23:20:09
REV001199,ORD0000883,5,Fast delivery,2024-02-23 14:26:22
REV001200,ORD0000424,5,Poor quality,2024-08-20 22:01:09
REV001201,ORD0002990,3,Poor quality,2023-03-03 13:04:51
REV001202,ORD0002869,5,,2024-11-11 08:37:54
REV001203,ORD0001522,5,Not as expected,2023-04-17 21:10:17
REV001204,ORD0001933,4,Late delivery,2024-05-04 07:13:44
REV001205,ORD0002849,4,Would buy again,2024-10-31 02:42:58
REV001206,ORD0001694,3,Would buy again,2023-03-23 17:28:21
REV001207,ORD0000687,4,Exactly what I needed,2024-03-29 07:16:06
REV001208,ORD0002511,4,Exactly what I needed,2024-10-07 05:46:17
REV001209,ORD0000016,4,Exactly what I needed,2024-05-03 14:55:43
REV001210,ORD0000098,4,Not as expected,2024-07-30 04:20:34
REV001211,ORD0000316,5,,2024-11-16 06:35:23
REV001212,ORD0000511,3,Poor quality,2024-05-26 23:04:08
REV001213,ORD0002398,5,Would buy again,2023-03-12 15:13:03
REV001214,ORD0002617,5,Late delivery,2023-04-01 02:01:21
REV001215,ORD0000062,5,,2023-05-11 22:24:11
REV001216,ORD0002748,4,Great product,2023-09-03 10:28:45
REV001217,ORD0002559,4,Exactly what I needed,2023-12-22 02:28:45
REV001218,ORD0001335,4,Poor quality,2024-10-14 02:13:32
REV001219,ORD0000945,2,Poor quality,2024-07-09 06:06:19
REV001220,ORD0002832,5,Late delivery,2023-03-18 18:34:09
REV001221,ORD0002899,4,Poor quality,2023-08-14 00:56:03
REV001222,ORD0000775,5,Late delivery,2024-12-03 18:34:39
REV001223,ORD0002147,4,Late delivery,2024-01-20 04:07:39
REV001224,ORD0002412,2,Not as expected,2023-09-22 09:05:28
REV001225,ORD0001587,3,Would buy again,2024-07-10 08:32:30
REV001226,ORD0001103,4,Poor quality,2024-06-28 14:22:57
REV001227,ORD0000323,1,Poor quality,2023-06-12 03:25:33
REV001228,ORD0001109,4,Not as expected,2023-10-23 18:46:25
REV001229,ORD0002303,1,Late delivery,2023-05-10 18:52:49
REV001230,ORD0001777,5,,2023-01-27 03:09:19
REV001231,ORD0002445,5,Great product,2023-03-01 08:25:04
REV001232,ORD0001173,5,Fast delivery,2024-01-06 08:41:57
REV001233,ORD0001038,4,Fast delivery,2023-11-11 03:41:22
REV001234,ORD0002001,4,Exactly what I needed,2023-02-12 00:40:51
REV001235,ORD0001048,5,Would buy again,2024-01-22 18:47:48
REV001236,ORD0000670,5,Not as expected,2024-07-18 02:44:34
REV001237,ORD0001277,5,Poor quality,2023-11-16 03:24:27
REV001238,ORD0000050,4,Exactly what I needed,2024-04-11 06:27:42
REV001239,ORD0002111,4,,2024-05-02 17:46:14
REV001240,ORD0000084,5,Exactly what I needed,2024-06-28 22:37:10
REV001241,ORD0000857,5,Would buy again,2023-12-26 03:48:34
REV001242,ORD0000261,2,Late delivery,2024-08-11 04:38:18
REV001243,ORD0002570,4,Not as expected,2024-10-06 05:15:09
REV001244,ORD0002368,4,,2023-04-13 14:34:50
REV001245,ORD0002698,4,Exactly what I needed,2023-11-12 22:31:33
REV001246,ORD0002697,2,Late delivery,2023-03-24 08:24:49
REV001247,ORD0000448,4,Poor quality,2023-05-23 00:12:06
REV001248,ORD0001634,4,Not as expected,2024-12-10 03:18:41
REV001249,ORD0002448,4,,2023-03-25 21:00:12
REV001250,ORD0002783,2,Would buy again,2023-10-30 07:44:20
REV001251,ORD0001833,4,Great product,2023-11-22 16:43:48
REV001252,ORD0000310,5,Great product,2023-11-13 17:25:26
REV001253,ORD0001693,5,Late delivery,2024-05-15 05:32:29
REV001254,ORD0000478,2,Not as expected,2023-05-21 11:13:32
REV001255,ORD0001470,3,Fast delivery,2024-11-02 08:00:15
REV001256,ORD0002984,5,,2023-12-22 13:29:15
REV001257,ORD0000035,5,Late delivery,2024-05-09 22:43:40
REV001258,ORD0000216,4,,2023-07-04 01:48:56
REV001259,ORD0002641,4,Late delivery,2023-03-03 18:35:53
REV001260,ORD0002871,3,Poor quality,2023-08-08 15:55:01
REV001261,ORD0002281,5,Late delivery,2024-07-07 21:46:03
REV001262,ORD0000104,3,Fast delivery,2023-11-02 01:45:31
REV001263,ORD0002351,4,Poor quality,2023-01-30 09:52:41
REV001264,ORD0002545,5,Late delivery,2024-12-03 06:47:37
REV001265,ORD0001631,5,,2024-05-17 06:10:46
REV001266,ORD0000142,3,,2023-06-28 04:16:10
REV001267,ORD0000500,5,Great product,2023-01-05 23:43:48
REV001268,ORD0000284,5,Exactly what I needed,2023-10-27 20:21:45
REV001269,ORD0000796,4,,2023-03-05 09:41:36
REV001270,ORD0000495,5,Would buy again,2023-09-04 15:00:28
REV001271,ORD0000505,5,Late delivery,2024-12-23 21:16:44
REV001272,ORD0001224,5,Late delivery,2024-06-10 19:01:22
REV001273,ORD0001102,5,,2024-06-16 02:47:14
REV001274,ORD0002441,5,Not as expected,2023-07-26 16:54:55
REV001275,ORD0002589,5,Great product,2024-06-22 09:28:29
REV001276,ORD0001985,5,Fast delivery,2023-02-18 22:39:13
REV001277,ORD0000611,3,Great product,2023-06-06 09:43:35
REV001278,ORD0001212,5,Great product,2024-03-06 17:34:10
REV001279,ORD0000835,5,,2023-06-19 03:30:51
REV001280,ORD0000872,5,Late delivery,2024-09-26 15:40:30
REV001281,ORD0000853,5,Late delivery,2023-09-20 17:11:49
REV001282,ORD0002994,4,Would buy again,2023-11-09 20:56:39
REV001283,ORD0002625,5,Would buy again,2024-08-22 09:36:19
REV001284,ORD0002820,4,Great product,2024-04-05 02:51:24
REV001285,ORD0002804,5,Would buy again,2024-03-06 08:38:11
REV001286,ORD0000564,5,Fast delivery,2023-05-07 12:31:26
REV001287,ORD0002813,4,Would buy again,2023-01-06 19:48:27
REV001288,ORD0001764,5,Exactly what I needed,2023-08-12 04:17:13
REV001289,ORD0000255,4,Would buy again,2024-09-10 05:12:39
REV001290,ORD0002048,5,Late delivery,2023-12-16 11:12:57
REV001291,ORD0001825,1,Late delivery,2024-08-24 03:20:37
REV001292,ORD0002465,3,,2024-01-26 22:40:23
REV001293,ORD0001171,5,Would buy again,2024-11-21 19:02:11
REV001294,ORD0002184,5,Not as expected,2023-11-11 21:35:28
REV001295,ORD0001794,5,Would buy again,2024-02-11 12:20:35
REV001296,ORD0000176,5,Exactly what I needed,2024-04-04 09:25:50
REV001297,ORD0000374,2,Exactly what I needed,2023-08-14 08:58:33
REV001298,ORD0002582,3,,2024-10-16 12:09:37
REV001299,ORD0000167,5,Great product,2023-09-27 03:24:11
REV001300,ORD0001228,3,,2023-06-21 02:17:21
