order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp
ORD0001492,CUST000189,delivered,2023-08-07 04:55:33,2023-08-09 02:55:33,2023-08-14 02:55:33
ORD0001493,CUST001092,invoiced,2024-01-26 23:19:10,2024-01-27 16:19:10,
ORD0001494,CUST000030,delivered,2023-02-16 13:53:45,2023-02-16 14:53:45,2023-03-07 14:53:45
ORD0001495,CUST002030,delivered,2023-11-04 15:29:03,2023-11-05 22:29:03,2023-11-22 22:29:03
ORD0001496,CUST001219,delivered,2023-03-03 11:07:48,2023-03-03 23:07:48,2023-03-23 23:07:48
ORD0001497,CUST000913,delivered,2024-12-23 21:58:31,2024-12-23 22:58:31,2025-01-02 22:58:31
ORD0001498,CUST001746,shipped,2024-09-07 13:47:55,2024-09-08 06:47:55,
ORD0001499,CUST001495,processing,2023-03-01 03:20:48,2023-03-01 13:20:48,
ORD0001500,CUST000468,delivered,2023-06-08 08:48:09,2023-06-09 18:48:09,2023-06-19 18:48:09
ORD0001501,CUST000880,canceled,2023-09-23 18:08:39,2023-09-24 09:08:39,
ORD0001502,CUST000944,delivered,2023-10-27 17:07:40,2023-10-29 04:07:40,2023-11-01 04:07:40
ORD0001503,CUST000754,invoiced,2024-05-08 15:39:36,2024-05-09 02:39:36,
ORD0001504,CUST000261,canceled,2023-05-16 19:02:17,2023-05-17 15:02:17,
ORD0001505,CUST000664,delivered,2024-08-06 10:58:59,2024-08-07 01:58:59,2024-08-25 01:58:59
ORD0001506,CUST000064,delivered,2024-08-07 10:09:08,2024-08-08 04:09:08,2024-08-11 04:09:08
ORD0001507,CUST000584,delivered,2023-08-26 06:59:24,2023-08-28 00:59:24,2023-09-10 00:59:24
ORD0001508,CUST000228,delivered,2023-04-24 02:57:48,2023-04-24 15:57:48,2023-04-28 15:57:48
ORD0001509,CUST000584,delivered,2024-12-26 23:13:39,2024-12-28 21:13:39,2025-01-13 21:13:39
ORD0001510,CUST001397,delivered,2024-07-26 00:57:47,2024-07-27 23:57:47,2024-08-13 23:57:47
ORD0001511,CUST000897,shipped,2023-03-07 22:01:53,2023-03-09 03:01:53,
ORD0001512,CUST001321,delivered,2023-06-10 05:20:12,2023-06-10 21:20:12,2023-06-21 21:20:12
ORD0001513,CUST000062,shipped,2024-01-16 00:56:14,2024-01-16 11:56:14,
ORD0001514,CUST001403,processing,2024-02-23 13:44:55,2024-02-24 14:44:55,
ORD0001515,CUST001341,delivered,2024-01-04 17:39:39,2024-01-05 16:39:39,2024-01-07 16:39:39
ORD0001516,CUST001605,processing,2023-02-22 06:01:57,2023-02-23 21:01:57,
ORD0001517,CUST001463,delivered,2023-02-02 09:23:30,2023-02-03 02:23:30,2023-02-15 02:23:30
ORD0001518,CUST001472,delivered,2024-04-17 22:21:37,2024-04-18 13:21:37,2024-04-30 13:21:37
ORD0001519,CUST001830,processing,2023-07-27 04:51:58,2023-07-28 20:51:58,
ORD0001520,CUST000024,processing,15/11/2024 08:49,2024-11-16 04:49:50,
ORD0001521,CUST001516,canceled,2024-06-27 17:01:57,2024-06-29 10:01:57,
ORD0001522,CUST000971,delivered,2024-11-08 18:11:59,2024-11-09 20:11:59,2024-11-25 20:11:59
ORD0001523,CUST002025,delivered,2023-02-22 00:14:27,2023-02-23 04:14:27,2023-03-08 04:14:27
ORD0001524,CUST000535,delivered,2024-12-13 02:11:59,2024-12-14 21:11:59,2024-12-27 21:11:59
ORD0001525,CUST001800,delivered,2024-02-18 00:17:44,2024-02-18 14:17:44,2024-03-08 14:17:44
ORD0001526,CUST000922,delivered,2024-04-13 04:23:55,2024-04-14 20:23:55,2024-04-22 20:23:55
ORD0001527,CUST000493,delivered,2023-01-13 02:14:17,2023-01-14 20:14:17,2023-01-26 20:14:17
ORD0001528,CUST001049,delivered,2024-02-21 19:31:28,2024-02-23 01:31:28,2024-03-12 01:31:28
ORD0001529,CUST001646,processing,2024-07-25 03:45:08,2024-07-26 04:45:08,
ORD0001530,CUST001590,delivered,2024-03-31 09:54:21,2024-04-01 19:54:21,2024-04-19 19:54:21
ORD0001531,CUST000124,canceled,2024-06-20 09:42:55,2024-06-22 00:42:55,
ORD0001532,CUST001439,invoiced,2024-01-09 18:58:47,2024-01-11 08:58:47,
ORD0001533,CUST000519,delivered,2023-08-02 00:13:11,2023-08-03 05:13:11,2023-08-09 05:13:11
ORD0001534,CUST001531,delivered,2023-03-11 13:10:42,2023-03-13 12:10:42,2023-04-01 12:10:42
ORD0001535,CUST000270,shipped,2023-05-16 22:47:14,2023-05-17 16:47:14,
ORD0001536,CUST001213,processing,2024-05-18 20:35:51,2024-05-19 11:35:51,
ORD0001537,CUST000309,delivered,2023-07-05 01:37:18,2023-07-06 14:37:18,2023-07-11 14:37:18
ORD0001538,CUST001023,invoiced,27/05/2024 06:32,2024-05-28 18:32:54,
ORD0001539,CUST000430,canceled,2023-05-03 00:51:40,2023-05-04 13:51:40,
ORD0001540,CUST001140,delivered,2024-02-04 18:24:14,2024-02-04 22:24:14,2024-02-24 22:24:14
ORD0001541,CUST000030,delivered,2023-04-05 01:57:47,2023-04-05 04:57:47,2023-04-10 04:57:47
ORD0001542,CUST001416,delivered,2023-01-02 15:22:54,2023-01-02 17:22:54,2023-01-06 17:22:54
ORD0001543,CUST001863,delivered,22/10/2023 16:34,2023-10-23 00:34:25,2023-10-26 00:34:25
ORD0001544,CUST001777,processing,2024-04-08 14:23:52,2024-04-10 09:23:52,
ORD0001545,CUST000791,processing,2024-01-09 11:37:38,2024-01-11 09:37:38,
ORD0001546,CUST000763,delivered,2024-09-27 05:27:13,2024-09-28 00:27:13,2024-10-06 00:27:13
ORD0001547,CUST001838,delivered,2023-02-17 22:23:30,2023-02-19 21:23:30,2023-02-28 21:23:30
ORD0001548,CUST001313,canceled,2024-05-19 18:33:36,2024-05-20 10:33:36,
ORD0001549,CUST000565,delivered,2024-08-09 12:24:14,2024-08-09 16:24:14,2024-08-26 16:24:14
ORD0001550,CUST001313,shipped,2024-10-27 00:59:45,2024-10-28 12:59:45,
ORD0001551,CUST001704,delivered,2023-11-14 10:07:27,2023-11-16 00:07:27,2023-11-28 00:07:27
ORD0001552,CUST000936,delivered,2023-01-03 20:02:21,2023-01-04 09:02:21,2023-01-06 09:02:21
ORD0001553,CUST001673,delivered,2023-05-22 15:47:56,2023-05-22 16:47:56,2023-06-04 16:47:56
ORD0001554,CUST000776,canceled,2024-07-30 11:30:29,2024-08-01 01:30:29,
ORD0001555,CUST000892,delivered,2023-01-16 04:20:53,2023-01-18 01:20:53,2023-01-21 01:20:53
ORD0001556,CUST000550,canceled,2023-10-30 20:53:51,2023-11-01 00:53:51,
ORD0001557,CUST000612,delivered,2024-05-17 18:38:12,2024-05-18 20:38:12,2024-05-31 20:38:12
ORD0001558,CUST002020,shipped,2024-06-30 20:59:45,2024-07-01 11:59:45,
ORD0001559,CUST000205,processing,2024-02-25 17:09:34,2024-02-26 14:09:34,
ORD0001560,CUST000550,processing,2024-12-12 17:12:59,2024-12-14 07:12:59,
ORD0001561,CUST000752,delivered,2024-02-11 01:33:47,2024-02-12 17:33:47,2024-02-14 17:33:47
ORD0001562,CUST001122,shipped,2023-11-30 21:51:06,2023-12-02 00:51:06,
ORD0001563,CUST001156,delivered,2023-10-21 12:57:05,2023-10-22 23:57:05,2023-11-11 23:57:05
ORD0001564,CUST001081,delivered,2024-04-16 10:03:20,2024-04-17 16:03:20,2024-04-19 16:03:20
ORD0001565,CUST000242,delivered,2024-03-07 09:47:38,2024-03-08 19:47:38,2024-03-28 19:47:38
ORD0001566,CUST000993,invoiced,2024-05-27 22:58:08,2024-05-29 16:58:08,
ORD0001567,CUST000878,delivered,2023-01-24 19:04:31,2023-01-25 19:04:31,2023-02-14 19:04:31
ORD0001568,CUST001836,delivered,2023-03-02 05:20:43,2023-03-03 18:20:43,2023-03-19 18:20:43
ORD0001569,CUST001931,delivered,2023-07-03 21:17:39,2023-07-04 06:17:39,2023-07-06 06:17:39
ORD0001570,CUST001739,delivered,2024-06-28 21:41:39,2024-06-29 20:41:39,2024-07-15 20:41:39
ORD0001571,CUST000030,delivered,2024-03-10 05:46:45,2024-03-10 17:46:45,2024-03-24 17:46:45
ORD0001572,CUST000754,delivered,2024-10-25 22:15:53,2024-10-25 23:15:53,2024-11-14 23:15:53
ORD0001573,CUST000739,canceled,2024-08-31 22:10:06,2024-09-02 04:10:06,
ORD0001574,CUST000935,delivered,2023-04-02 11:33:04,2023-04-03 17:33:04,2023-04-20 17:33:04
ORD0001575,CUST000607,delivered,2024-08-03 22:51:30,2024-08-04 07:51:30,2024-08-21 07:51:30
ORD0001576,CUST001378,delivered,2023-02-27 23:10:19,2023-02-28 06:10:19,2023-03-19 06:10:19
ORD0001577,CUST001246,delivered,2023-04-23 08:32:07,2023-04-24 02:32:07,2023-04-28 02:32:07
ORD0001578,CUST000362,delivered,2023-04-18 00:14:00,2023-04-19 04:14:00,2023-04-29 04:14:00
ORD0001579,CUST001203,delivered,06/01/2024 21:45,2024-01-07 19:45:57,2024-01-25 19:45:57
ORD0001580,CUST000545,delivered,2024-07-03 05:54:48,2024-07-03 22:54:48,2024-07-16 22:54:48
ORD0001581,CUST000763,delivered,2024-03-05 22:57:33,2024-03-06 21:57:33,2024-03-17 21:57:33
ORD0001582,CUST001596,processing,2023-09-05 17:51:13,2023-09-06 21:51:13,
ORD0001583,CUST001729,delivered,2024-03-24 22:17:17,2024-03-25 08:17:17,2024-03-31 08:17:17
ORD0001584,CUST000036,delivered,2023-01-01 01:08:04,2023-01-02 23:08:04,2023-01-22 23:08:04
ORD0001585,CUST001895,delivered,2024-05-05 23:32:18,2024-05-07 01:32:18,2024-05-16 01:32:18
ORD0001586,CUST000351,delivered,2023-08-02 16:24:11,2023-08-02 20:24:11,2023-08-18 20:24:11
ORD0001587,CUST001030,delivered,2024-10-20 08:45:02,2024-10-21 15:45:02,2024-10-28 15:45:02
ORD0001588,CUST000010,delivered,12/09/2023 20:11,2023-09-14 19:11:47,2023-09-24 19:11:47
ORD0001589,CUST000329,delivered,2024-05-21 09:13:20,2024-05-22 19:13:20,2024-05-29 19:13:20
ORD0001590,CUST000279,shipped,2023-07-06 16:49:49,2023-07-06 22:49:49,
ORD0001591,CUST000012,delivered,2024-12-26 10:17:00,2024-12-27 21:17:00,2025-01-09 21:17:00
ORD0001592,CUST000187,delivered,2023-09-30 23:10:20,2023-10-02 11:10:20,2023-10-05 11:10:20
ORD0001593,CUST001728,delivered,2023-01-01 19:07:13,2023-01-03 11:07:13,2023-01-10 11:07:13
ORD0001594,CUST000176,processing,2024-09-26 00:35:31,2024-09-27 19:35:31,
ORD0001595,CUST000465,delivered,2024-08-03 14:59:51,2024-08-03 17:59:51,2024-08-16 17:59:51
ORD0001596,CUST001681,processing,2023-12-09 05:10:21,2023-12-09 09:10:21,
ORD0001597,CUST001658,delivered,2023-01-26 11:57:32,2023-01-27 17:57:32,2023-01-31 17:57:32
ORD0001598,CUST000525,delivered,2023-01-12 10:08:12,2023-01-12 11:08:12,2023-01-29 11:08:12
ORD0001599,CUST001796,processing,2024-05-22 16:50:27,2024-05-22 22:50:27,
ORD0001600,CUST000670,shipped,2024-03-12 08:14:00,2024-03-14 06:14:00,
ORD0001601,CUST001068,delivered,2024-05-16 15:41:52,2024-05-17 01:41:52,2024-06-06 01:41:52
ORD0001602,CUST000705,delivered,2024-03-21 03:03:59,2024-03-21 17:03:59,2024-04-05 17:03:59
ORD0001603,CUST001712,delivered,2024-01-02 18:46:12,2024-01-03 02:46:12,2024-01-18 02:46:12
ORD0001604,CUST001054,invoiced,2024-09-07 23:10:45,2024-09-09 22:10:45,
ORD0001605,CUST001660,invoiced,2023-06-07 00:59:37,2023-06-07 20:59:37,
ORD0001606,CUST000072,delivered,2024-08-21 11:23:27,2024-08-23 10:23:27,2024-08-27 10:23:27
ORD0001607,CUST000454,delivered,2023-10-01 05:56:03,2023-10-02 17:56:03,2023-10-16 17:56:03
ORD0001608,CUST001988,delivered,2024-11-24 03:34:35,2024-11-24 22:34:35,2024-12-02 22:34:35
ORD0001609,CUST000524,shipped,2023-10-07 13:49:29,2023-10-08 18:49:29,
ORD0001610,CUST001784,canceled,2023-07-07 22:23:51,2023-07-08 20:23:51,
ORD0001611,CUST002005,delivered,2023-02-16 23:20:41,2023-02-18 01:20:41,2023-02-28 01:20:41
ORD0001612,CUST001204,delivered,2023-11-30 10:06:55,2023-12-01 15:06:55,2023-12-09 15:06:55
ORD0001613,CUST001906,invoiced,2023-07-15 05:53:37,2023-07-16 01:53:37,
ORD0001614,CUST001638,delivered,2023-08-24 20:15:17,2023-08-25 08:15:17,2023-09-06 08:15:17
ORD0001615,CUST001984,canceled,2024-09-11 15:57:03,2024-09-13 08:57:03,
ORD0001616,CUST000677,delivered,2023-04-18 02:38:15,2023-04-19 13:38:15,2023-04-22 13:38:15
ORD0001617,CUST000805,delivered,2023-12-12 02:58:36,2023-12-12 20:58:36,2023-12-15 20:58:36
ORD0001618,CUST001967,delivered,2023-10-01 17:56:35,2023-10-01 23:56:35,2023-10-14 23:56:35
ORD0001619,CUST001216,delivered,22/05/2023 23:07,2023-05-24 22:07:18,2023-05-26 22:07:18
ORD0001620,CUST000219,canceled,01/12/2024 20:20,2024-12-02 17:20:23,
ORD0001621,CUST001364,delivered,2023-08-29 09:00:01,2023-08-31 08:00:01,2023-09-02 08:00:01
ORD0001622,CUST000205,delivered,2023-07-01 10:04:44,2023-07-01 17:04:44,2023-07-05 17:04:44
ORD0001623,CUST000291,delivered,2023-10-29 06:59:04,2023-10-29 13:59:04,2023-10-31 13:59:04
ORD0001624,CUST000110,delivered,2023-12-12 18:51:13,2023-12-14 14:51:13,2023-12-28 14:51:13
ORD0001625,CUST001468,delivered,2024-05-07 07:44:38,2024-05-07 09:44:38,2024-05-21 09:44:38
ORD0001626,CUST001430,canceled,2023-09-02 18:23:37,2023-09-03 12:23:37,
ORD0001627,CUST000373,delivered,2023-01-01 12:07:02,2023-01-01 18:07:02,2023-01-07 18:07:02
ORD0001628,CUST001785,delivered,2024-09-08 15:06:44,2024-09-10 04:06:44,2024-09-23 04:06:44
ORD0001629,CUST000161,delivered,2024-10-29 22:17:12,2024-10-31 01:17:12,2024-11-03 01:17:12
ORD0001630,CUST001856,delivered,2024-11-01 04:11:55,2024-11-03 03:11:55,2024-11-10 03:11:55
ORD0001631,CUST001405,invoiced,2024-05-23 12:03:06,2024-05-25 08:03:06,
ORD0001632,CUST000065,delivered,2024-11-22 17:55:37,2024-11-24 09:55:37,2024-12-06 09:55:37
ORD0001633,CUST001566,delivered,2024-10-10 08:56:01,2024-10-11 16:56:01,2024-10-16 16:56:01
ORD0001634,CUST000101,delivered,2023-04-11 07:15:12,2023-04-12 13:15:12,2023-05-01 13:15:12
ORD0001635,CUST000749,shipped,2024-04-03 04:17:39,2024-04-05 00:17:39,
ORD0001636,CUST000098,canceled,01/06/2024 15:06,2024-06-01 20:06:03,
ORD0001637,CUST001986,delivered,2024-06-10 06:13:53,2024-06-11 22:13:53,2024-06-19 22:13:53
ORD0001638,CUST001837,shipped,2023-06-07 21:06:18,2023-06-09 18:06:18,
ORD0001639,CUST001798,delivered,2023-09-28 11:06:04,2023-09-28 20:06:04,2023-10-01 20:06:04
ORD0001640,CUST000131,delivered,20/04/2024 00:34,2024-04-21 21:34:40,2024-05-02 21:34:40
ORD0001641,CUST002028,delivered,2024-04-21 11:10:52,2024-04-21 18:10:52,2024-04-30 18:10:52
ORD0001642,CUST001965,canceled,2024-04-23 22:14:49,2024-04-24 10:14:49,
ORD0001643,CUST001404,delivered,2024-08-05 13:48:37,2024-08-06 05:48:37,2024-08-19 05:48:37
ORD0001644,CUST000068,delivered,08/10/2023 15:58,2023-10-09 16:58:38,2023-10-13 16:58:38
ORD0001645,CUST000026,invoiced,2024-03-18 06:16:56,2024-03-19 19:16:56,
ORD0001646,CUST000150,delivered,2023-11-29 19:19:07,2023-12-01 07:19:07,2023-12-04 07:19:07
ORD0001647,CUST000090,shipped,2024-01-06 21:15:26,2024-01-07 14:15:26,
ORD0001648,CUST000546,canceled,2024-01-08 00:52:16,2024-01-09 09:52:16,
ORD0001649,CUST001167,delivered,2024-11-22 02:23:33,2024-11-22 16:23:33,2024-11-30 16:23:33
ORD0001650,CUST000042,delivered,26/06/2024 20:14,2024-06-27 20:14:25,2024-07-06 20:14:25
ORD0001651,CUST000671,delivered,20/10/2023 19:21,2023-10-21 06:21:34,2023-11-02 06:21:34
ORD0001652,CUST001010,delivered,2023-09-28 06:03:00,2023-09-28 07:03:00,2023-10-02 07:03:00
ORD0001653,CUST000376,delivered,2023-07-18 03:28:51,2023-07-18 12:28:51,2023-08-01 12:28:51
ORD0001654,CUST000125,delivered,2023-07-17 21:16:43,2023-07-18 09:16:43,2023-08-07 09:16:43
ORD0001655,CUST000448,delivered,2024-03-20 19:34:09,2024-03-22 16:34:09,2024-03-28 16:34:09
ORD0001656,CUST000031,delivered,2024-10-26 21:12:37,2024-10-27 04:12:37,2024-10-31 04:12:37
ORD0001657,CUST001718,delivered,2023-01-31 22:33:22,2023-02-02 16:33:22,2023-02-17 16:33:22
ORD0001658,CUST001138,delivered,2023-01-05 08:44:17,2023-01-07 01:44:17,2023-01-26 01:44:17
ORD0001659,CUST001815,delivered,2023-07-08 17:23:44,2023-07-08 18:23:44,2023-07-14 18:23:44
ORD0001660,CUST001627,delivered,2023-11-01 22:15:37,2023-11-03 03:15:37,2023-11-12 03:15:37
ORD0001661,CUST000685,canceled,2023-08-07 17:12:57,2023-08-09 13:12:57,
ORD0001662,CUST001544,canceled,2023-12-21 14:29:43,2023-12-22 12:29:43,
ORD0001663,CUST000662,delivered,2024-09-05 13:49:01,2024-09-07 00:49:01,2024-09-23 00:49:01
ORD0001664,CUST001215,processing,2023-03-10 03:20:48,2023-03-10 14:20:48,
ORD0001665,CUST000809,shipped,31/08/2023 02:13,2023-08-31 13:13:37,
ORD0001666,CUST001374,invoiced,2023-07-06 14:56:45,2023-07-07 17:56:45,
ORD0001667,CUST000937,delivered,2023-01-07 13:55:05,2023-01-09 10:55:05,2023-01-15 10:55:05
ORD0001668,CUST002013,delivered,2023-03-02 09:08:07,2023-03-03 02:08:07,2023-03-19 02:08:07
ORD0001669,CUST001858,delivered,2024-04-07 19:13:13,2024-04-08 04:13:13,2024-04-10 04:13:13
ORD0001670,CUST001461,delivered,2023-09-25 09:19:37,2023-09-25 20:19:37,2023-10-04 20:19:37
ORD0001671,CUST000202,delivered,2023-05-27 20:03:23,2023-05-29 00:03:23,2023-06-05 00:03:23
ORD0001672,CUST000722,delivered,2024-05-27 20:00:45,2024-05-28 07:00:45,2024-06-01 07:00:45
ORD0001673,CUST001863,delivered,2023-04-07 16:42:59,2023-04-09 02:42:59,2023-04-29 02:42:59
ORD0001674,CUST000888,delivered,2023-10-12 07:31:07,2023-10-13 20:31:07,2023-10-18 20:31:07
ORD0001675,CUST000760,delivered,2023-12-06 01:31:04,2023-12-06 15:31:04,2023-12-25 15:31:04
ORD0001676,CUST001165,delivered,2024-07-21 06:20:18,2024-07-22 20:20:18,2024-08-03 20:20:18
ORD0001677,CUST000781,delivered,2024-01-01 09:44:01,2024-01-01 20:44:01,2024-01-06 20:44:01
ORD0001678,CUST000980,delivered,2023-02-09 02:28:43,2023-02-10 00:28:43,2023-02-19 00:28:43
ORD0001679,CUST000137,processing,2024-04-14 01:01:30,2024-04-14 15:01:30,
ORD0001680,CUST000982,delivered,2023-05-01 01:27:12,2023-05-02 10:27:12,2023-05-22 10:27:12
ORD0001681,CUST001969,processing,2023-08-03 11:04:53,2023-08-04 09:04:53,
ORD0001682,CUST002038,processing,2024-05-25 14:00:50,2024-05-25 21:00:50,
ORD0001683,CUST000002,delivered,08/08/2024 15:26,2024-08-09 22:26:37,2024-08-16 22:26:37
ORD0001684,CUST000261,delivered,2024-04-22 17:12:43,2024-04-23 12:12:43,2024-05-12 12:12:43
ORD0001685,CUST001356,processing,2023-06-27 14:07:47,2023-06-27 23:07:47,
ORD0001686,CUST000997,delivered,2023-03-10 21:07:29,2023-03-11 15:07:29,2023-03-21 15:07:29
ORD0001687,CUST001531,delivered,2024-07-21 21:28:47,2024-07-22 06:28:47,2024-08-09 06:28:47
ORD0001688,CUST001435,delivered,07/10/2023 13:03,2023-10-09 02:03:03,2023-10-17 02:03:03
ORD0001689,CUST000261,delivered,02/05/2024 05:46,2024-05-04 05:46:16,2024-05-06 05:46:16
ORD0001690,CUST000448,delivered,2023-02-09 09:15:34,2023-02-10 03:15:34,2023-02-16 03:15:34
ORD0001691,CUST001741,delivered,2023-12-07 21:48:49,2023-12-09 05:48:49,2023-12-22 05:48:49
ORD0001692,CUST001470,delivered,2023-03-22 04:26:51,2023-03-22 20:26:51,2023-04-04 20:26:51
ORD0001693,CUST001030,canceled,2024-08-12 18:27:12,2024-08-13 03:27:12,
ORD0001694,CUST000810,delivered,2023-02-06 12:47:34,2023-02-07 15:47:34,2023-02-17 15:47:34
ORD0001695,CUST001464,delivered,2024-10-02 16:50:56,2024-10-02 20:50:56,2024-10-15 20:50:56
ORD0001696,CUST000941,delivered,2024-10-05 06:20:04,2024-10-06 11:20:04,2024-10-22 11:20:04
ORD0001697,CUST001100,canceled,2023-03-16 12:42:30,2023-03-18 04:42:30,
ORD0001698,CUST001334,shipped,2024-06-15 02:42:48,2024-06-15 04:42:48,
ORD0001699,CUST000961,delivered,2023-11-19 21:24:24,2023-11-21 17:24:24,2023-11-25 17:24:24
ORD0001700,CUST001192,processing,2023-02-01 17:59:44,2023-02-02 04:59:44,
ORD0001701,CUST000507,delivered,2023-04-03 16:30:10,2023-04-03 18:30:10,2023-04-13 18:30:10
ORD0001702,CUST000136,shipped,2024-09-29 19:52:00,2024-09-30 13:52:00,
ORD0001703,CUST001641,delivered,2023-04-28 03:46:56,2023-04-29 16:46:56,2023-05-03 16:46:56
ORD0001704,CUST000028,canceled,2023-11-23 01:37:51,2023-11-24 09:37:51,
ORD0001705,CUST001723,delivered,2024-03-08 18:35:19,2024-03-09 18:35:19,2024-03-24 18:35:19
ORD0001706,CUST000478,delivered,2024-08-07 23:36:05,2024-08-08 02:36:05,2024-08-22 02:36:05
ORD0001707,CUST001048,canceled,2023-03-07 07:58:25,2023-03-08 20:58:25,
ORD0001708,CUST000587,delivered,2023-02-16 22:46:05,2023-02-17 18:46:05,2023-03-09 18:46:05
ORD0001709,CUST000074,shipped,2023-08-22 09:47:01,2023-08-24 03:47:01,
ORD0001710,CUST001238,delivered,2023-06-02 12:10:35,2023-06-04 08:10:35,2023-06-15 08:10:35
ORD0001711,CUST000704,shipped,16/03/2024 19:57,2024-03-17 22:57:09,
ORD0001712,CUST000388,delivered,2023-10-20 18:27:44,2023-10-21 05:27:44,2023-11-06 05:27:44
ORD0001713,CUST000181,delivered,2023-04-15 14:47:48,2023-04-16 18:47:48,2023-04-21 18:47:48
ORD0001714,CUST001883,delivered,2023-06-18 02:46:26,2023-06-19 05:46:26,2023-06-25 05:46:26
ORD0001715,CUST000545,delivered,2024-05-23 09:37:20,2024-05-24 21:37:20,2024-06-05 21:37:20
ORD0001716,CUST001093,delivered,2024-02-04 18:27:45,2024-02-06 03:27:45,2024-02-09 03:27:45
ORD0001717,CUST001265,canceled,2024-04-06 11:10:20,2024-04-08 07:10:20,
ORD0001718,CUST001483,delivered,2023-11-13 13:32:30,2023-11-13 23:32:30,2023-11-22 23:32:30
ORD0001719,CUST001230,processing,2023-03-07 17:43:04,2023-03-09 12:43:04,
ORD0001720,CUST000693,delivered,2023-06-21 08:20:26,2023-06-21 21:20:26,2023-07-10 21:20:26
ORD0001721,CUST001939,canceled,2024-07-13 08:51:23,2024-07-14 03:51:23,
ORD0001722,CUST001365,invoiced,21/11/2024 11:28,2024-11-22 11:28:45,
ORD0001723,CUST001944,delivered,2023-06-24 16:40:45,2023-06-25 08:40:45,2023-07-05 08:40:45
ORD0001724,CUST000493,processing,20/09/2024 07:18,2024-09-22 04:18:08,
ORD0001725,CUST001083,shipped,2023-10-12 03:49:58,2023-10-13 22:49:58,
ORD0001726,CUST001768,delivered,2024-07-12 06:48:22,2024-07-13 00:48:22,2024-07-26 00:48:22
ORD0001727,CUST001154,shipped,2024-12-12 14:02:33,2024-12-14 11:02:33,
ORD0001728,CUST001201,delivered,2024-09-10 07:44:47,2024-09-11 13:44:47,2024-09-25 13:44:47
ORD0001729,CUST001581,shipped,2023-07-28 08:33:50,2023-07-30 07:33:50,
ORD0001730,CUST000738,canceled,2023-09-18 14:14:22,2023-09-19 03:14:22,
ORD0001731,CUST000804,delivered,2024-03-14 07:38:37,2024-03-15 14:38:37,2024-03-25 14:38:37
ORD0001732,CUST000782,shipped,2024-08-26 10:51:08,2024-08-27 19:51:08,
ORD0001733,CUST000161,delivered,2023-06-12 00:59:27,2023-06-12 18:59:27,2023-06-18 18:59:27
ORD0001734,CUST001172,delivered,2023-01-18 04:27:31,2023-01-19 15:27:31,2023-01-21 15:27:31
ORD0001735,CUST001040,processing,2024-04-25 06:25:13,2024-04-26 02:25:13,
ORD0001736,CUST000661,delivered,2024-08-13 15:12:56,2024-08-14 17:12:56,2024-08-20 17:12:56
ORD0001737,CUST001729,delivered,2023-10-24 03:42:07,2023-10-25 05:42:07,2023-11-05 05:42:07
ORD0001738,CUST000928,delivered,2024-12-17 15:13:05,2024-12-18 07:13:05,2024-12-20 07:13:05
ORD0001739,CUST002021,delivered,2023-07-06 02:25:04,2023-07-07 02:25:04,2023-07-27 02:25:04
ORD0001740,CUST001367,delivered,2023-04-06 04:18:27,2023-04-06 23:18:27,2023-04-09 23:18:27
ORD0001741,CUST001623,delivered,2024-03-29 05:37:25,2024-03-29 18:37:25,2024-04-07 18:37:25
ORD0001742,CUST000616,canceled,2024-09-26 06:07:03,2024-09-26 14:07:03,
ORD0001743,CUST001658,canceled,15/06/2023 19:45,2023-06-17 17:45:36,
ORD0001744,CUST000462,delivered,2023-06-20 21:17:49,2023-06-22 16:17:49,2023-07-08 16:17:49
ORD0001745,CUST000061,canceled,2024-12-02 21:34:20,2024-12-02 23:34:20,
ORD0001746,CUST001683,delivered,2023-04-05 17:54:28,2023-04-07 01:54:28,2023-04-25 01:54:28
ORD0001747,CUST000754,delivered,2024-12-24 20:16:12,2024-12-25 04:16:12,2024-12-29 04:16:12
ORD0001748,CUST000651,delivered,2024-12-12 14:16:41,2024-12-14 02:16:41,2024-12-24 02:16:41
ORD0001749,CUST000886,delivered,2024-05-26 00:55:07,2024-05-26 18:55:07,2024-06-02 18:55:07
ORD0001750,CUST001728,delivered,2023-12-24 19:13:31,2023-12-25 12:13:31,2024-01-04 12:13:31
ORD0001751,CUST000230,canceled,2024-01-22 20:25:26,2024-01-23 00:25:26,
ORD0001752,CUST001416,delivered,2023-05-08 01:44:13,2023-05-09 19:44:13,2023-05-11 19:44:13
ORD0001753,CUST001680,shipped,2024-11-10 20:59:59,2024-11-12 20:59:59,
ORD0001754,CUST000270,canceled,2023-12-26 11:12:01,2023-12-27 16:12:01,
ORD0001755,CUST000399,delivered,2023-09-09 14:11:27,2023-09-10 17:11:27,2023-09-18 17:11:27
ORD0001756,CUST001894,delivered,2024-12-08 14:46:09,2024-12-08 18:46:09,2024-12-11 18:46:09
ORD0001757,CUST001666,shipped,2024-09-25 06:07:39,2024-09-25 16:07:39,
ORD0001758,CUST001329,delivered,2023-01-20 02:19:39,2023-01-21 02:19:39,2023-02-02 02:19:39
ORD0001759,CUST001885,invoiced,2023-01-29 05:55:17,2023-01-29 07:55:17,
ORD0001760,CUST000262,processing,19/05/2023 09:32,2023-05-21 08:32:31,
