order_id,order_item_id,product_id,seller_id,price,freight_value
ORD0001522,1,PROD00264,SELL00144,482.31,10.21
ORD0001523,1,PROD00212,SELL00059,822.34,12.08
ORD0001523,2,PROD00247,SELL00115,111.85,5.69
ORD0001524,1,PROD00269,SELL00070,382.97,45.6
ORD0001524,2,PROD00120,SELL00079,390.58,36.31
ORD0001524,3,PROD00095,SELL00081,418.74,55.9
ORD0001524,4,PROD00251,SELL00056,615.56,36.49
ORD0001525,1,PROD00114,SELL00063,594.26,45.68
ORD0001525,2,PROD00008,SELL00090,644.01,58.14
ORD0001526,1,PROD00179,SELL00024,562.58,57.03
ORD0001526,2,PROD00113,SELL00014,588.85,31.82
ORD0001527,1,PROD00038,SELL00092,578.28,40.33
ORD0001528,1,PROD00117,SELL00129,698.37,10.04
ORD0001529,1,PROD00296,SELL00004,396.52,35.11
ORD0001529,2,PROD00209,SELL00049,33.67,56.16
ORD0001530,1,PROD00267,SELL00051,253.86,36.21
ORD0001531,1,PROD00267,SELL00063,262.99,12.97
ORD0001532,1,PROD00237,SELL00024,722.56,31.99
ORD0001533,1,PROD00255,SELL00051,134.55,34.05
ORD0001534,1,PROD00088,SELL00085,102.68,41.96
ORD0001535,1,PROD00178,SELL00039,345.99,29.09
ORD0001535,2,PROD00095,SELL00024,126.16,47.27
ORD0001536,1,PROD00206,SELL00001,237.83,10.74
ORD0001536,2,PROD00129,SELL00119,388.44,44.33
ORD0001536,3,PROD00205,SELL00102,469.18,23.21
ORD0001537,1,PROD00244,SELL00118,102.74,25.44
ORD0001538,1,PROD00133,SELL00007,-48.85,50.87
ORD0001538,2,PROD00225,SELL00085,641.11,57.52
ORD0001539,1,PROD00265,SELL00057,495.51,18.73
ORD0001540,1,PROD00120,SELL00073,491.09,40.05
ORD0001541,1,PROD00064,SELL00138,487.61,26.28
ORD0001542,1,PROD00127,SELL00124,387.19,50.63
ORD0001543,1,PROD00052,SELL00148,593.55,6.79
ORD0001544,1,PROD00113,SELL00020,570.03,50.56
ORD0001544,2,PROD00160,SELL00072,-45.05,54.23
ORD0001545,1,PROD00226,SELL00026,823.83,26.18
ORD0001546,1,PROD00002,SELL00024,616.12,20.5
ORD0001547,1,PROD00269,SELL94150,35.53,49.12
ORD0001547,2,PROD00081,SELL00011,777.27,19.38
ORD0001547,3,PROD00199,SELL00075,39.21,43.2
ORD0001548,1,PROD00212,SELL00142,412.77,12.12
ORD0001549,1,PROD00197,SELL00045,891.62,7.41
ORD0001550,1,PROD00013,SELL00030,777.98,47.26
ORD0001551,1,PROD00000,SELL00049,415.8,13.46
ORD0001552,1,PROD00082,SELL00039,55.39,46.57
ORD0001552,2,PROD00031,SELL00138,65.54,47.0
ORD0001552,3,PROD00085,SELL00119,346.73,40.61
ORD0001553,1,PROD00034,SELL00143,62.86,5.14
ORD0001554,1,PROD00068,SELL00042,750.22,43.2
ORD0001554,2,PROD00079,SELL00104,202.73,34.59
ORD0001554,3,PROD00085,SELL00099,188.11,37.04
ORD0001555,1,PROD00137,SELL00089,551.92,7.92
ORD0001555,2,PROD00117,SELL00092,333.19,33.85
ORD0001555,3,PROD00076,SELL00056,243.56,41.01
ORD0001556,1,PROD00222,SELL00006,321.53,57.8
ORD0001556,2,PROD00009,SELL00038,532.35,9.75
ORD0001556,3,PROD00029,SELL00076,67.29,30.74
ORD0001557,1,PROD00095,SELL00130,557.37,45.18
ORD0001557,2,PROD00134,SELL00020,730.44,35.93
ORD0001558,1,PROD00262,SELL00132,277.66,45.63
ORD0001559,1,PROD00295,SELL00107,173.53,55.12
ORD0001560,1,PROD00011,SELL00126,594.44,59.3
ORD0001561,1,PROD00182,SELL00005,81.4,54.69
ORD0001561,2,PROD00164,SELL00037,595.16,38.93
ORD0001562,1,PROD00191,SELL00107,455.09,43.62
ORD0001562,2,PROD00006,SELL96561,628.06,35.92
ORD0001562,3,PROD00078,SELL00047,271.02,40.5
ORD0001562,4,PROD00019,SELL96651,113.22,43.09
ORD0001563,1,PROD00157,SELL00108,54.95,56.63
ORD0001563,2,PROD00248,SELL00073,483.97,31.64
ORD0001564,1,PROD00027,SELL00136,199.14,29.17
ORD0001565,1,PROD00048,SELL00014,42.79,42.99
ORD0001565,2,PROD00235,SELL00020,459.25,50.1
ORD0001566,1,PROD00080,SELL00080,704.98,36.0
ORD0001567,1,PROD00221,SELL00047,838.28,51.69
ORD0001568,1,PROD00182,SELL00084,462.84,35.66
ORD0001568,2,PROD00184,SELL00109,688.26,19.71
ORD0001568,3,PROD00085,SELL00079,788.47,33.06
ORD0001568,4,PROD00027,SELL00090,242.36,40.26
ORD0001569,1,PROD00260,SELL00149,246.2,39.47
ORD0001570,1,PROD92937,SELL00079,340.87,23.09
ORD0001571,1,PROD00020,SELL00085,587.3,51.9
ORD0001572,1,PROD00101,SELL00112,771.3,25.02
ORD0001572,2,PROD00143,SELL00147,476.7,10.68
ORD0001573,1,PROD00147,SELL00117,763.86,53.97
ORD0001573,2,PROD00002,SELL00096,402.82,48.11
ORD0001573,3,PROD00194,SELL00067,495.4,58.47
ORD0001574,1,PROD00224,SELL00066,208.68,27.86
ORD0001575,1,PROD00105,SELL00078,700.14,26.47
ORD0001576,1,PROD00258,SELL00100,572.25,9.99
ORD0001577,1,PROD00196,SELL00080,475.82,8.07
ORD0001577,2,PROD00212,SELL00041,655.71,54.79
ORD0001578,1,PROD00014,SELL00049,600.19,12.38
ORD0001578,2,PROD00250,SELL00035,816.85,59.72
ORD0001579,1,PROD00188,SELL00113,386.78,22.65
ORD0001579,2,PROD00087,SELL00023,212.06,32.28
ORD0001579,3,PROD00055,SELL00061,320.11,55.53
ORD0001579,4,PROD00133,SELL00044,189.52,49.6
ORD0001580,1,PROD00147,SELL00127,78.93,10.59
ORD0001581,1,PROD00138,SELL00085,101.29,48.08
ORD0001582,1,PROD00068,SELL00014,146.83,10.48
ORD0001583,1,PROD00268,SELL00011,866.34,5.16
ORD0001583,2,PROD00118,SELL00070,194.88,20.39
ORD0001583,3,PROD00192,SELL00053,228.52,25.17
ORD0001584,1,PROD00280,SELL00126,43.48,14.41
ORD0001584,2,PROD00045,SELL00058,852.83,52.0
ORD0001585,1,PROD00195,SELL00093,48.67,45.16
ORD0001586,1,PROD00198,SELL00036,741.43,59.54
ORD0001587,1,PROD00086,SELL00081,835.46,56.3
ORD0001587,2,PROD00023,SELL00019,865.37,59.64
ORD0001588,1,PROD00271,SELL00034,431.11,51.51
ORD0001589,1,PROD00018,SELL00107,510.44,54.64
ORD0001590,1,PROD00183,SELL00130,339.76,35.51
ORD0001591,1,PROD00107,SELL00112,274.31,48.46
ORD0001592,1,PROD00184,SELL00053,744.7,51.25
ORD0001593,1,PROD00064,SELL00099,10.76,42.06
ORD0001594,1,PROD00189,SELL00116,728.4,5.85
ORD0001595,1,PROD00165,SELL00009,584.42,22.77
ORD0001595,2,PROD00254,SELL00034,155.69,14.31
ORD0001595,3,PROD00009,SELL00061,624.18,36.58
ORD0001596,1,PROD00240,SELL00025,667.6,18.54
ORD0001596,2,PROD00040,SELL00023,762.07,59.01
ORD0001596,3,PROD00078,SELL00027,128.78,12.94
ORD0001597,1,PROD00061,SELL00033,575.95,56.14
ORD0001598,1,PROD00079,SELL00061,29.8,17.73
ORD0001599,1,PROD00049,SELL00114,478.42,38.2
ORD0001599,2,PROD00135,SELL00085,64.52,37.23
ORD0001600,1,PROD00171,SELL00041,547.61,58.52
ORD0001601,1,PROD00094,SELL00132,254.47,45.44
ORD0001601,2,PROD00275,SELL00116,417.85,56.37
ORD0001601,3,PROD00140,SELL94100,10.14,30.57
ORD0001601,4,PROD00121,SELL00032,441.69,15.32
ORD0001602,1,PROD00083,SELL00125,673.74,55.28
ORD0001602,2,PROD00074,SELL00139,519.15,43.92
ORD0001602,3,PROD00093,SELL00049,852.15,13.59
ORD0001602,4,PROD00081,SELL00041,851.97,51.98
ORD0001603,1,PROD00256,SELL00083,167.08,13.98
ORD0001603,2,PROD00197,SELL00007,696.46,52.4
ORD0001604,1,PROD00049,SELL00076,76.13,22.13
ORD0001604,2,PROD00079,SELL00094,355.1,42.14
ORD0001604,3,PROD00290,SELL00058,815.4,43.35
ORD0001604,4,PROD00080,SELL00048,184.89,57.5
ORD0001605,1,PROD00175,SELL00059,194.33,33.73
ORD0001606,1,PROD00040,SELL00005,312.81,46.93
ORD0001606,2,PROD00174,SELL00092,517.54,8.26
ORD0001606,3,PROD00244,SELL00046,669.44,42.45
ORD0001606,4,PROD00286,SELL00017,506.12,38.17
ORD0001607,1,PROD00233,SELL00089,159.59,39.09
ORD0001607,2,PROD00187,SELL00097,783.7,7.27
ORD0001607,3,PROD00069,SELL00035,417.59,56.63
ORD0001608,1,PROD00066,SELL00094,724.44,39.93
ORD0001609,1,PROD00056,SELL00015,803.92,53.08
ORD0001609,2,PROD00155,SELL00036,386.21,27.45
ORD0001609,3,PROD00013,SELL00145,746.29,57.23
ORD0001610,1,PROD00018,SELL00108,741.03,14.38
ORD0001610,2,PROD00101,SELL00039,30.78,22.61
ORD0001611,1,PROD00208,SELL00075,889.7,21.41
ORD0001611,2,PROD00106,SELL00088,142.83,51.3
ORD0001612,1,PROD00033,SELL00105,484.71,40.78
ORD0001612,2,PROD00186,SELL00019,675.12,15.25
ORD0001613,1,PROD00205,SELL00113,260.64,35.2
ORD0001614,1,PROD00195,SELL00041,460.47,39.5
ORD0001615,1,PROD00015,SELL00020,663.64,45.25
ORD0001616,1,PROD00148,SELL00002,340.91,38.33
ORD0001617,1,PROD00260,SELL00005,32.61,19.09
ORD0001618,1,PROD00031,SELL00049,621.97,45.26
ORD0001619,1,PROD00015,SELL00053,24.39,57.67
ORD0001619,2,PROD00043,SELL00015,417.89,41.92
ORD0001619,3,PROD00038,SELL00089,339.62,5.51
ORD0001620,1,PROD00281,SELL00099,379.48,47.39
ORD0001620,2,PROD00059,SELL00067,474.82,24.01
ORD0001621,1,PROD00061,SELL00033,838.79,31.08
ORD0001622,1,PROD00276,SELL00026,868.41,11.72
ORD0001623,1,PROD00241,SELL00065,194.85,25.34
ORD0001623,2,PROD00201,SELL00107,867.4,5.57
ORD0001624,1,PROD00162,SELL00031,765.83,6.98
ORD0001624,2,PROD00095,SELL00112,138.98,45.35
ORD0001625,1,PROD00090,SELL00005,498.33,29.03
ORD0001625,2,PROD00219,SELL00032,292.56,56.99
ORD0001625,3,PROD00050,SELL00149,664.39,38.72
ORD0001625,4,PROD00050,SELL00068,697.51,6.42
ORD0001626,1,PROD00231,SELL00028,894.51,37.3
ORD0001626,2,PROD00094,SELL00114,773.18,21.82
ORD0001627,1,PROD00131,SELL00091,245.47,15.54
ORD0001627,2,PROD00076,SELL00066,583.75,31.36
ORD0001628,1,PROD00201,SELL00071,498.25,53.33
ORD0001628,2,PROD00087,SELL00034,631.87,30.76
ORD0001629,1,PROD00252,SELL00132,217.79,26.2
ORD0001630,1,PROD00261,SELL00034,233.69,7.96
ORD0001631,1,PROD00112,SELL00024,894.0,29.99
ORD0001632,1,PROD00221,SELL00099,582.11,5.89
ORD0001632,2,PROD00077,SELL00083,662.71,42.36
ORD0001633,1,PROD00287,SELL00107,856.38,28.28
ORD0001633,2,PROD00010,SELL00000,609.23,39.36
ORD0001633,3,PROD00244,SELL00123,202.45,27.66
ORD0001634,1,PROD00105,SELL00149,539.92,58.36
ORD0001635,1,PROD00252,SELL00087,325.16,33.94
ORD0001636,1,PROD00024,SELL00013,497.97,7.37
ORD0001637,1,PROD00258,SELL00089,885.25,57.99
ORD0001638,1,PROD00039,SELL00073,699.5,51.43
ORD0001638,2,PROD00200,SELL00003,632.16,37.79
ORD0001638,3,PROD00021,SELL00023,527.22,46.93
ORD0001638,4,PROD00158,SELL00137,197.24,32.13
ORD0001639,1,PROD00047,SELL00071,511.41,57.56
ORD0001640,1,PROD00224,SELL00005,872.35,59.83
ORD0001641,1,PROD00173,SELL00050,666.55,10.79
ORD0001642,1,PROD00067,SELL00082,56.57,34.61
ORD0001643,1,PROD00298,SELL00108,451.07,35.54
ORD0001644,1,PROD00188,SELL00083,848.72,53.87
ORD0001645,1,PROD00252,SELL00034,451.76,33.5
ORD0001645,2,PROD00022,SELL00006,194.56,34.69
ORD0001646,1,PROD00073,SELL00001,457.37,51.59
ORD0001647,1,PROD00004,SELL00006,523.25,24.11
ORD0001648,1,PROD00058,SELL00102,84.99,6.02
ORD0001649,1,PROD00024,SELL00073,672.82,43.84
ORD0001650,1,PROD00072,SELL00043,886.72,42.94
ORD0001650,2,PROD00053,SELL00068,704.57,48.54
ORD0001651,1,PROD00092,SELL00077,767.67,27.67
ORD0001652,1,PROD00271,SELL00098,491.33,49.46
ORD0001652,2,PROD00294,SELL00049,605.02,29.74
ORD0001653,1,PROD00032,SELL00045,217.52,21.17
ORD0001654,1,PROD00155,SELL00057,605.87,47.25
ORD0001655,1,PROD00018,SELL00015,465.66,29.11
ORD0001656,1,PROD00226,SELL00055,103.07,44.34
ORD0001656,2,PROD00293,SELL00040,264.0,37.65
ORD0001657,1,PROD00080,SELL00075,365.45,57.28
ORD0001658,1,PROD00081,SELL00109,447.73,45.43
ORD0001659,1,PROD00045,SELL00109,787.5,32.81
ORD0001659,2,PROD00081,SELL00033,664.09,51.61
ORD0001659,3,PROD00295,SELL00084,232.88,40.12
ORD0001659,4,PROD00150,SELL00004,623.48,53.47
ORD0001660,1,PROD00101,SELL00096,882.18,59.46
ORD0001661,1,PROD00131,SELL00135,358.16,7.4
ORD0001662,1,PROD00115,SELL00142,641.51,17.26
ORD0001663,1,PROD00245,SELL00026,559.89,48.78
ORD0001663,2,PROD00264,SELL00005,77.28,8.42
ORD0001664,1,PROD00122,SELL00070,730.24,8.87
ORD0001664,2,PROD00128,SELL00022,461.98,15.96
ORD0001665,1,PROD00251,SELL00078,138.69,24.25
ORD0001666,1,PROD00068,SELL00051,539.3,50.43
ORD0001666,2,PROD00028,SELL00109,407.94,52.69
ORD0001666,3,PROD00164,SELL00081,440.8,54.93
ORD0001667,1,PROD00030,SELL00100,774.08,16.49
ORD0001667,2,PROD00092,SELL00120,259.85,59.73
ORD0001667,3,PROD00222,SELL00038,557.98,29.02
ORD0001668,1,PROD00080,SELL00067,590.7,27.91
ORD0001668,2,PROD00270,SELL00115,616.16,45.95
ORD0001669,1,PROD00133,SELL00100,36.14,32.09
ORD0001670,1,PROD00013,SELL00015,64.55,45.06
ORD0001671,1,PROD00103,SELL00084,835.12,41.01
ORD0001672,1,PROD00285,SELL00122,350.26,19.34
ORD0001673,1,PROD00062,SELL00029,798.39,29.84
ORD0001674,1,PROD00083,SELL00091,719.8,40.47
ORD0001675,1,PROD00192,SELL00099,168.98,25.34
ORD0001676,1,PROD00119,SELL00149,574.07,33.06
ORD0001676,2,PROD00229,SELL00091,302.92,26.96
ORD0001677,1,PROD00025,SELL00067,399.75,23.24
ORD0001677,2,PROD00203,SELL00051,553.1,58.81
ORD0001677,3,PROD00034,SELL00119,352.63,43.02
ORD0001677,4,PROD00031,SELL00061,465.08,23.21
ORD0001678,1,PROD00032,SELL00090,694.59,33.47
ORD0001678,2,PROD00136,SELL00033,742.34,39.09
ORD0001678,3,PROD00122,SELL00079,250.48,51.6
ORD0001679,1,PROD00132,SELL00137,690.44,21.58
ORD0001680,1,PROD00285,SELL00011,489.84,29.83
ORD0001681,1,PROD00089,SELL00078,400.78,30.59
ORD0001681,2,PROD00233,SELL00137,85.62,53.91
ORD0001681,3,PROD00080,SELL00125,198.25,56.28
ORD0001682,1,PROD00253,SELL00074,27.75,40.19
ORD0001683,1,PROD00060,SELL00106,781.65,44.51
ORD0001684,1,PROD00203,SELL00139,475.12,36.75
ORD0001685,1,PROD00088,SELL00019,456.87,14.91
ORD0001686,1,PROD00064,SELL00103,590.41,53.94
ORD0001686,2,PROD00233,SELL00113,91.78,19.72
ORD0001686,3,PROD00072,SELL00137,339.74,14.49
ORD0001686,4,PROD00257,SELL00006,708.68,15.4
ORD0001687,1,PROD00128,SELL00032,896.01,31.31
ORD0001688,1,PROD00177,SELL00132,892.67,52.16
ORD0001688,2,PROD00289,SELL00113,-8.86,38.2
ORD0001689,1,PROD00218,SELL00050,745.67,11.43
ORD0001690,1,PROD00152,SELL00141,184.73,27.01
ORD0001690,2,PROD00004,SELL00092,227.8,43.19
ORD0001690,3,PROD00089,SELL00022,39.33,13.83
ORD0001691,1,PROD00035,SELL00091,765.58,46.96
ORD0001691,2,PROD00119,SELL00122,11.56,28.57
ORD0001692,1,PROD00095,SELL00068,723.33,16.9
ORD0001693,1,PROD00098,SELL00120,558.21,33.36
ORD0001694,1,PROD00221,SELL00076,884.74,22.15
ORD0001694,2,PROD00059,SELL00103,838.37,15.67
ORD0001694,3,PROD00229,SELL00144,134.16,6.49
ORD0001694,4,PROD00140,SELL00148,272.03,38.88
ORD0001695,1,PROD00089,SELL00067,861.64,40.33
ORD0001695,2,PROD00220,SELL00123,491.83,14.32
ORD0001696,1,PROD00068,SELL00024,133.08,6.02
ORD0001696,2,PROD00258,SELL00010,103.22,53.88
ORD0001697,1,PROD00188,SELL00076,446.06,28.42
ORD0001697,2,PROD00031,SELL00099,466.34,57.25
ORD0001697,3,PROD00015,SELL96353,617.02,43.33
ORD0001697,4,PROD00040,SELL00051,115.37,52.8
ORD0001698,1,PROD00183,SELL00050,175.23,45.45
ORD0001698,2,PROD00176,SELL00085,561.21,45.65
ORD0001698,3,PROD00041,SELL00121,539.66,58.28
ORD0001699,1,PROD00024,SELL00017,219.0,21.1
ORD0001699,2,PROD00291,SELL00094,880.56,21.64
ORD0001699,3,PROD00012,SELL00006,801.87,59.29
ORD0001700,1,PROD00042,SELL00055,891.03,27.9
ORD0001701,1,PROD00186,SELL00050,593.05,54.22
ORD0001702,1,PROD97783,SELL00029,340.64,23.41
ORD0001703,1,PROD00183,SELL00088,868.96,45.98
ORD0001703,2,PROD00287,SELL00143,585.61,42.86
ORD0001703,3,PROD00153,SELL00126,48.36,27.65
ORD0001703,4,PROD00165,SELL00024,617.91,36.36
ORD0001704,1,PROD00170,SELL00115,683.38,41.97
ORD0001704,2,PROD00289,SELL00050,514.36,39.47
ORD0001705,1,PROD00202,SELL00102,452.78,42.8
ORD0001705,2,PROD00184,SELL00129,823.24,23.27
ORD0001706,1,PROD00021,SELL00048,549.34,12.94
ORD0001706,2,PROD00263,SELL00135,532.3,12.86
ORD0001706,3,PROD00166,SELL00051,551.68,50.04
ORD0001706,4,PROD00012,SELL00120,193.37,9.54
ORD0001707,1,PROD00209,SELL00078,472.13,16.29
ORD0001707,2,PROD00234,SELL00019,725.27,19.1
ORD0001707,3,PROD00060,SELL00003,294.18,45.9
ORD0001707,4,PROD00197,SELL00008,12.0,58.26
ORD0001708,1,PROD00055,SELL00034,616.9,41.6
ORD0001709,1,PROD00298,SELL00083,157.12,22.98
ORD0001710,1,PROD00184,SELL00069,249.25,56.52
ORD0001710,2,PROD00288,SELL00015,65.67,51.22
ORD0001711,1,PROD00074,SELL00027,451.56,28.72
ORD0001711,2,PROD00157,SELL00059,150.12,46.26
ORD0001712,1,PROD00069,SELL00105,733.8,12.24
ORD0001713,1,PROD00288,SELL00022,825.91,51.49
ORD0001713,2,PROD00084,SELL00056,879.54,6.26
ORD0001714,1,PROD00188,SELL00099,588.88,54.81
ORD0001714,2,PROD00098,SELL00078,98.4,18.25
ORD0001715,1,PROD00258,SELL00124,244.72,38.15
ORD0001715,2,PROD00262,SELL00146,702.94,5.75
ORD0001715,3,PROD00138,SELL00017,397.93,17.73
ORD0001716,1,PROD00043,SELL00128,446.41,30.68
ORD0001716,2,PROD00025,SELL00095,528.78,55.4
ORD0001716,3,PROD00293,SELL00021,341.98,23.49
ORD0001716,4,PROD00188,SELL00108,237.73,39.48
ORD0001717,1,PROD00282,SELL00067,701.33,31.37
ORD0001718,1,PROD00082,SELL00039,559.22,40.4
ORD0001719,1,PROD00054,SELL00062,649.8,13.01
ORD0001720,1,PROD00056,SELL00062,104.85,24.96
ORD0001721,1,PROD00116,SELL00015,796.4,20.43
ORD0001722,1,PROD00107,SELL00108,279.01,21.91
ORD0001723,1,PROD00257,SELL00007,868.33,25.42
ORD0001724,1,PROD00244,SELL00006,848.66,11.98
ORD0001724,2,PROD00238,SELL00121,555.09,45.48
ORD0001725,1,PROD00206,SELL00111,586.59,21.81
ORD0001726,1,PROD00222,SELL00097,411.91,43.53
ORD0001727,1,PROD00259,SELL00010,404.07,55.09
ORD0001728,1,PROD00182,SELL00032,50.38,8.63
ORD0001729,1,PROD00004,SELL00036,124.34,43.48
ORD0001729,2,PROD00120,SELL00035,197.0,35.35
ORD0001730,1,PROD00038,SELL00103,667.3,39.18
ORD0001731,1,PROD00211,SELL00010,443.99,11.16
ORD0001732,1,PROD00034,SELL00030,339.26,34.98
ORD0001732,2,PROD00030,SELL00126,114.42,40.6
ORD0001732,3,PROD00005,SELL00077,125.8,27.18
ORD0001733,1,PROD00260,SELL00073,642.92,45.74
ORD0001733,2,PROD00143,SELL00141,452.11,52.54
ORD0001733,3,PROD00235,SELL00017,801.08,50.05
ORD0001734,1,PROD00025,SELL00124,744.42,47.56
ORD0001735,1,PROD00118,SELL00052,371.25,28.53
ORD0001736,1,PROD00234,SELL00137,476.28,27.39
ORD0001737,1,PROD00112,SELL00114,422.55,37.35
ORD0001737,2,PROD00149,SELL00032,421.8,17.93
ORD0001738,1,PROD00264,SELL00133,102.95,27.85
ORD0001738,2,PROD00109,SELL00070,568.7,53.1
ORD0001739,1,PROD00015,SELL00015,433.71,29.31
ORD0001739,2,PROD00191,SELL00053,33.75,6.08
ORD0001740,1,PROD00053,SELL00044,865.67,37.33
ORD0001741,1,PROD00182,SELL00032,239.82,25.17
ORD0001742,1,PROD00167,SELL00026,453.18,20.88
ORD0001742,2,PROD00079,SELL00103,284.05,13.56
ORD0001743,1,PROD00079,SELL00034,705.98,6.3
ORD0001744,1,PROD95793,SELL00103,47.25,13.91
ORD0001745,1,PROD00054,SELL00131,420.48,7.59
ORD0001745,2,PROD00224,SELL00008,58.8,18.12
ORD0001746,1,PROD00199,SELL00049,712.31,8.26
ORD0001747,1,PROD00203,SELL00099,820.16,11.24
ORD0001748,1,PROD00266,SELL00089,122.58,26.83
ORD0001748,2,PROD00052,SELL00006,722.24,48.71
ORD0001748,3,PROD00291,SELL00103,674.5,21.36
ORD0001748,4,PROD00125,SELL00024,754.39,11.59
ORD0001749,1,PROD00192,SELL00045,802.51,27.43
ORD0001750,1,PROD00138,SELL00054,250.63,14.8
ORD0001751,1,PROD00111,SELL00011,839.18,30.16
ORD0001751,2,PROD00129,SELL00085,822.06,36.15
ORD0001751,3,PROD00150,SELL00101,39.25,31.74
ORD0001752,1,PROD00271,SELL00054,815.85,46.96
ORD0001752,2,PROD00032,SELL00008,590.99,14.47
ORD0001752,3,PROD00106,SELL00093,832.11,14.04
ORD0001753,1,PROD00146,SELL00007,363.7,18.32
ORD0001754,1,PROD00204,SELL00104,40.73,51.43
ORD0001755,1,PROD00202,SELL00093,299.05,22.1
ORD0001755,2,PROD00292,SELL00033,117.38,53.61
ORD0001756,1,PROD00017,SELL00097,74.75,13.18
ORD0001757,1,PROD00187,SELL00021,532.33,7.45
ORD0001758,1,PROD00016,SELL00106,417.88,53.33
ORD0001759,1,PROD00086,SELL00115,737.49,58.92
ORD0001760,1,PROD00203,SELL99803,686.33,53.95
ORD0001760,2,PROD00016,SELL00081,679.83,45.26
ORD0001761,1,PROD00036,SELL00019,734.56,32.98
ORD0001762,1,PROD00232,SELL00148,78.59,37.83
ORD0001763,1,PROD00072,SELL00063,496.09,8.89
ORD0001763,2,PROD00244,SELL00099,87.01,27.29
ORD0001764,1,PROD00186,SELL00133,879.31,53.21
ORD0001765,1,PROD00110,SELL00072,52.31,16.06
ORD0001766,1,PROD00200,SELL00028,322.9,39.9
ORD0001767,1,PROD00195,SELL00006,492.36,6.22
ORD0001768,1,PROD00012,SELL00036,441.14,25.05
ORD0001769,1,PROD00008,SELL00001,560.62,35.82
ORD0001769,2,PROD00044,SELL00028,202.07,30.97
ORD0001770,1,PROD00116,SELL00036,619.76,59.41
ORD0001771,1,PROD00167,SELL00127,742.57,45.78
ORD0001771,2,PROD00126,SELL00146,786.12,33.09
ORD0001772,1,PROD00089,SELL00131,85.97,59.57
ORD0001773,1,PROD00213,SELL00128,32.56,48.97
ORD0001773,2,PROD00273,SELL00015,243.77,39.37
ORD0001774,1,PROD00137,SELL00084,747.77,15.21
ORD0001774,2,PROD00199,SELL00034,623.56,44.1
ORD0001775,1,PROD00161,SELL00060,139.85,7.76
ORD0001776,1,PROD00095,SELL00113,235.61,10.31
ORD0001776,2,PROD00035,SELL00139,364.99,47.62
ORD0001777,1,PROD00054,SELL00148,-13.23,49.73
ORD0001777,2,PROD00237,SELL00038,580.75,27.34
ORD0001778,1,PROD00047,SELL00054,-42.25,12.4
ORD0001778,2,PROD00060,SELL00022,488.13,58.54
ORD0001778,3,PROD00027,SELL00055,394.94,43.23
ORD0001779,1,PROD00032,SELL00117,795.1,52.86
ORD0001780,1,PROD00297,SELL00097,898.29,27.69
ORD0001781,1,PROD00101,SELL00078,519.07,36.53
ORD0001782,1,PROD00120,SELL00001,666.68,15.84
ORD0001782,2,PROD00151,SELL00107,148.15,15.86
ORD0001783,1,PROD00139,SELL00037,97.8,15.23
ORD0001784,1,PROD00245,SELL00131,92.35,45.29
ORD0001784,2,PROD00119,SELL00052,102.42,22.97
ORD0001784,3,PROD00187,SELL00143,300.87,32.84
ORD0001784,4,PROD00051,SELL00080,194.37,57.58
ORD0001785,1,PROD00103,SELL00075,896.54,8.6
ORD0001786,1,PROD00033,SELL00097,214.81,49.35
ORD0001787,1,PROD00183,SELL00054,226.27,40.14
ORD0001788,1,PROD00055,SELL00105,494.51,58.02
ORD0001788,2,PROD00203,SELL00034,516.85,40.47
ORD0001788,3,PROD00282,SELL00044,836.93,56.22
ORD0001789,1,PROD00293,SELL00025,683.21,41.51
ORD0001790,1,PROD00189,SELL00050,104.93,21.63
ORD0001791,1,PROD00111,SELL00111,108.67,17.27
ORD0001792,1,PROD00220,SELL00002,293.56,18.26
ORD0001793,1,PROD00121,SELL00020,122.98,43.54
ORD0001794,1,PROD00191,SELL00019,164.83,29.94
ORD0001795,1,PROD00000,SELL00099,563.3,29.81
ORD0001795,2,PROD00072,SELL00069,89.17,28.65
ORD0001796,1,PROD00054,SELL00113,501.14,53.69
ORD0001797,1,PROD00197,SELL00125,868.37,5.79
ORD0001797,2,PROD00073,SELL00088,229.52,11.64
ORD0001798,1,PROD97407,SELL00111,109.75,43.83
ORD0001799,1,PROD00025,SELL00119,121.77,25.83
ORD0001799,2,PROD00214,SELL00014,527.77,9.9
ORD0001800,1,PROD00180,SELL00104,612.63,8.09
ORD0001800,2,PROD00082,SELL00133,175.48,11.37
ORD0001800,3,PROD00218,SELL00055,805.6,52.28
ORD0001800,4,PROD00186,SELL00027,785.49,30.48
ORD0001801,1,PROD00262,SELL00147,141.65,23.38
ORD0001802,1,PROD00208,SELL00103,167.11,32.35
ORD0001802,2,PROD00223,SELL00054,868.93,23.84
ORD0001802,3,PROD00099,SELL00094,727.94,28.37
ORD0001802,4,PROD00257,SELL00032,550.06,34.6
ORD0001803,1,PROD00236,SELL00133,306.74,43.2
ORD0001803,2,PROD00104,SELL00076,821.91,9.68
ORD0001803,3,PROD00134,SELL00018,326.94,22.05
ORD0001804,1,PROD00236,SELL00037,286.94,12.84
ORD0001804,2,PROD00133,SELL00005,854.04,25.35
ORD0001804,3,PROD00238,SELL00005,188.84,18.83
ORD0001805,1,PROD00118,SELL00115,712.42,41.24
ORD0001806,1,PROD00039,SELL00000,528.57,26.74
ORD0001806,2,PROD00050,SELL00072,30.47,14.33
